Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Source IP,Destination IP,Protocol,Label
80,238,395,5,311655,445,641,25,789.0,21.83,1215,28,89.0,32.73,1258467741.94,1612903.23,23.8,11.9,238,0,238,0.6,10.0,238,0,238,47.6,10.0,238,0,0,0,0,0,7900,100,1592741.94,20161.29,0,1500,780.25,15.0,225.0,0,1,0,0,1,0,0,0,0.01,780.25,789.0,89.0,7900,0,0,0,0,0,0,395,311655,5,445,60533,18408,394,20,0,0,0,0,0,0,0,0,172.16.176.60,10.0.0.2,TCP,DDoS
21,48495,29,48,5655,5904,354,59,195.0,34.75,924,34,123.0,25.52,238305.33,1587.47,4849.5,2424.75,48495,0,48495,1672.24,10.0,48495,0,48495,1010.31,10.0,48495,0,0,0,0,0,580,960,597.88,989.59,0,1500,150.12,15.0,225.0,0,1,0,0,1,0,0,0,1.66,150.12,195.0,123.0,580,0,0,0,0,0,0,29,5655,48,5904,33361,29688,28,20,0,0,0,0,0,0,0,0,192.168.10.156,10.0.0.2,TCP,FTP-Patator
8080,39664,10,2,860,1016,1476,34,86.0,29.24,458,60,508.0,26.43,47285.38,302.47,3966.4,1983.2,39664,0,39664,3966.4,10.0,39664,0,39664,19832.0,10.0,39664,0,0,0,0,0,200,40,252.05,50.41,0,1500,156.33,15.0,225.0,0,1,0,0,1,0,0,0,0.2,156.33,86.0,508.0,200,0,0,0,0,0,0,10,860,2,1016,29981,61035,9,20,0,0,0,0,0,0,0,0,192.168.1.12,10.0.0.14,TCP,BENIGN
53,6079,17,13,4233,9386,1472,13,249.0,43.03,775,52,722.0,34.99,2236656.27,4926.92,607.9,303.95,6079,0,6079,357.59,10.0,6079,0,6079,467.62,10.0,6079,0,0,0,0,0,340,260,2791.92,2135.0,0,1500,453.97,15.0,225.0,0,1,0,0,1,0,0,0,0.76,453.97,249.0,722.0,340,0,0,0,0,0,0,17,4233,13,9386,19888,44423,16,20,0,0,0,0,0,0,0,0,192.168.1.151,10.0.0.14,UDP,BENIGN
22,29239,49,25,8820,5725,337,51,180.0,43.38,102,59,229.0,21.25,497281.96,2530.0,2923.9,1461.95,29239,0,29239,596.71,10.0,29239,0,29239,1169.56,10.0,29239,0,0,0,0,0,980,500,1675.27,854.73,0,1500,196.55,15.0,225.0,0,1,0,0,1,0,0,0,0.51,196.55,180.0,229.0,980,0,0,0,0,0,0,49,8820,25,5725,13293,34976,48,20,0,0,0,0,0,0,0,0,192.168.12.141,10.0.0.18,TCP,SSH-Patator
53,49906,3,8,528,9312,689,56,176.0,44.16,1092,15,1164.0,2.41,197131.18,220.37,4990.6,2495.3,49906,0,49906,16635.33,10.0,49906,0,49906,6238.25,10.0,49906,0,0,0,0,0,60,160,60.1,160.27,0,1500,894.55,15.0,225.0,0,1,0,0,1,0,0,0,2.67,894.55,176.0,1164.0,60,0,0,0,0,0,0,3,528,8,9312,42289,40903,2,20,0,0,0,0,0,0,0,0,192.168.1.195,10.0.0.16,TCP,BENIGN
80,319,664,0,707160,0,332,59,1065.0,47.41,1426,19,0,25.42,2149422492.4,2018237.08,31.9,15.95,319,0,319,0.48,10.0,319,0,319,319.0,10.0,319,0,0,0,0,0,13280,0,2018237.08,0.0,0,1500,1065.0,15.0,225.0,0,0,0,0,1,0,0,0,0.0,1065.0,1065.0,0,13280,0,0,0,0,0,0,664,707160,0,0,47963,20127,663,20,0,0,0,0,0,0,0,0,172.16.216.234,10.0.0.6,TCP,DDoS
53,31047,9,16,2898,5376,490,17,322.0,43.34,665,53,336.0,17.65,266413.37,804.97,3104.7,1552.35,31047,0,31047,3449.67,10.0,31047,0,31047,1940.44,10.0,31047,0,0,0,0,0,180,320,289.79,515.18,0,1500,330.96,15.0,225.0,0,1,0,0,1,0,0,0,1.78,330.96,322.0,336.0,180,0,0,0,0,0,0,9,2898,16,5376,52623,34275,8,20,0,0,0,0,0,0,0,0,192.168.1.71,10.0.0.14,UDP,BENIGN
8080,38565,20,23,5800,7912,1203,61,290.0,17.91,1230,48,344.0,23.31,355463.38,1114.71,3856.5,1928.25,38565,0,38565,1928.25,10.0,38565,0,38565,1676.74,10.0,38565,0,0,0,0,0,400,460,518.47,596.24,0,1500,318.88,15.0,225.0,0,1,0,0,1,0,0,0,1.15,318.88,290.0,344.0,400,0,0,0,0,0,0,20,5800,23,7912,22088,57990,19,20,0,0,0,0,0,0,0,0,192.168.1.2,10.0.0.10,UDP,BENIGN
53,15406,29,26,7250,3354,1068,48,250.0,19.92,1459,19,129.0,25.27,687856.77,3567.72,1540.6,770.3,15406,0,15406,531.24,10.0,15406,0,15406,592.54,10.0,15406,0,0,0,0,0,580,520,1881.16,1686.56,0,1500,192.8,15.0,225.0,0,1,0,0,1,0,0,0,0.9,192.8,250.0,129.0,580,0,0,0,0,0,0,29,7250,26,3354,3426,9273,28,20,0,0,0,0,0,0,0,0,192.168.1.180,10.0.0.8,UDP,BENIGN
80,28955,5,18,1365,1278,939,19,273.0,4.67,642,43,71.0,31.54,91248.06,794.06,2895.5,1447.75,28955,0,28955,5791.0,10.0,28955,0,28955,1608.61,10.0,28955,0,0,0,0,0,100,360,172.62,621.44,0,1500,114.91,15.0,225.0,0,1,0,0,1,0,0,0,3.6,114.91,273.0,71.0,100,0,0,0,0,0,0,5,1365,18,1278,27049,43587,4,20,0,0,0,0,0,0,0,0,192.168.1.153,10.0.0.11,TCP,BENIGN
53,20852,22,24,10868,24936,1364,8,494.0,12.5,688,29,1039.0,37.59,1716230.47,2204.97,2085.2,1042.6,20852,0,20852,947.82,10.0,20852,0,20852,868.83,10.0,20852,0,0,0,0,0,440,480,1054.55,1150.42,0,1500,778.35,15.0,225.0,0,1,0,0,1,0,0,0,1.09,778.35,494.0,1039.0,440,0,0,0,0,0,0,22,10868,24,24936,29440,65116,21,20,0,0,0,0,0,0,0,0,192.168.1.86,10.0.0.18,TCP,BENIGN
53,11002,24,11,1296,1474,214,37,54.0,18.56,982,18,134.0,12.97,251543.77,3178.35,1100.2,550.1,11002,0,11002,458.42,10.0,11002,0,11002,1000.18,10.0,11002,0,0,0,0,0,480,220,2179.44,998.91,0,1500,79.14,15.0,225.0,0,1,0,0,1,0,0,0,0.46,79.14,54.0,134.0,480,0,0,0,0,0,0,24,1296,11,1474,28004,38088,23,20,0,0,0,0,0,0,0,0,192.168.1.164,10.0.0.4,UDP,BENIGN
80,180,180,4,250380,192,393,29,1391.0,23.6,620,58,48.0,13.51,1318800000.0,968421.05,18.0,9.0,180,0,180,1.0,10.0,180,0,180,45.0,10.0,180,0,0,0,0,0,3600,80,947368.42,21052.63,0,1500,1361.8,15.0,225.0,0,0,1,0,1,0,0,0,0.02,1361.8,1391.0,48.0,3600,0,0,0,0,0,0,180,250380,4,192,1615,59910,179,20,0,0,0,0,0,0,0,0,172.16.234.150,10.0.0.6,TCP,DDoS
21,182631,44,20,2992,3260,1303,38,68.0,32.31,968,32,163.0,23.38,34231.09,350.41,18263.1,9131.55,182631,0,182631,4150.7,10.0,182631,0,182631,9131.55,10.0,182631,0,0,0,0,0,880,400,240.91,109.5,0,1500,97.69,15.0,225.0,0,1,0,0,1,0,0,0,0.45,97.69,68.0,163.0,880,0,0,0,0,0,0,44,2992,20,3260,20799,14055,43,20,0,0,0,0,0,0,0,0,192.168.10.144,10.0.0.10,TCP,FTP-Patator
22,65917,35,44,8610,12452,705,37,246.0,2.08,1448,50,283.0,14.45,319474.57,1198.3,6591.7,3295.85,65917,0,65917,1883.34,10.0,65917,0,65917,1498.11,10.0,65917,0,0,0,0,0,700,880,530.89,667.4,0,1500,266.61,15.0,225.0,0,1,0,0,1,0,0,0,1.26,266.61,246.0,283.0,700,0,0,0,0,0,0,35,8610,44,12452,38088,57693,34,20,0,0,0,0,0,0,0,0,192.168.12.173,10.0.0.16,TCP,SSH-Patator
80,933,720,5,725760,180,489,32,1008.0,34.21,1450,17,36.0,31.78,769819724.28,768822.91,93.3,46.65,933,0,933,1.3,10.0,933,0,933,186.6,10.0,933,0,0,0,0,0,14400,100,763520.68,5302.23,0,1500,1001.3,15.0,225.0,0,0,1,0,1,0,0,0,0.01,1001.3,1008.0,36.0,14400,0,0,0,0,0,0,720,725760,5,180,60205,42121,719,20,0,0,0,0,0,0,0,0,172.16.57.163,10.0.0.2,TCP,DDoS
80,35,693,2,865557,32,950,22,1249.0,10.84,1204,46,16.0,27.01,19235311111.11,15444444.44,3.5,1.75,35,0,35,0.05,10.0,35,0,35,17.5,10.0,35,0,0,0,0,0,13860,40,15400000.0,44444.44,0,1500,1245.45,15.0,225.0,0,0,1,0,1,0,0,0,0.0,1245.45,1249.0,16.0,13860,0,0,0,0,0,0,693,865557,2,32,60866,18860,692,20,0,0,0,0,0,0,0,0,172.16.84.192,10.0.0.15,TCP,DDoS
21,82369,31,17,5239,1173,562,50,169.0,48.4,1241,46,69.0,5.42,77835.37,582.67,8236.9,4118.45,82369,0,82369,2657.06,10.0,82369,0,82369,4845.24,10.0,82369,0,0,0,0,0,620,340,376.31,206.36,0,1500,133.58,15.0,225.0,0,1,0,0,1,0,0,0,0.55,133.58,169.0,69.0,620,0,0,0,0,0,0,31,5239,17,1173,26858,1912,30,20,0,0,0,0,0,0,0,0,192.168.10.118,10.0.0.16,TCP,FTP-Patator
8080,44194,25,23,4350,28451,1407,47,174.0,6.31,578,60,1237.0,2.23,742036.92,1085.87,4419.4,2209.7,44194,0,44194,1767.76,10.0,44194,0,44194,1921.48,10.0,44194,0,0,0,0,0,500,460,565.56,520.31,0,1500,683.35,15.0,225.0,0,1,0,0,1,0,0,0,0.92,683.35,174.0,1237.0,500,0,0,0,0,0,0,25,4350,23,28451,58949,62811,24,20,0,0,0,0,0,0,0,0,192.168.1.33,10.0.0.15,UDP,BENIGN
80,227,763,0,877450,0,192,4,1150.0,15.91,1108,14,0,5.76,3702320675.11,3219409.28,22.7,11.35,227,0,227,0.3,10.0,227,0,227,227.0,10.0,227,0,0,0,0,0,15260,0,3219409.28,0.0,0,1500,1150.0,15.0,225.0,0,1,1,0,1,0,0,0,0.0,1150.0,1150.0,0,15260,0,0,0,0,0,0,763,877450,0,0,59147,36228,762,20,0,0,0,0,0,0,0,0,172.16.30.36,10.0.0.20,TCP,DDoS
53,38591,25,25,2975,22225,1102,52,119.0,47.01,672,4,889.0,34.82,652832.83,1295.3,3859.1,1929.55,38591,0,38591,1543.64,10.0,38591,0,38591,1543.64,10.0,38591,0,0,0,0,0,500,500,647.65,647.65,0,1500,504.0,15.0,225.0,0,1,0,0,1,0,0,0,1.0,504.0,119.0,889.0,500,0,0,0,0,0,0,25,2975,25,22225,15238,30057,24,20,0,0,0,0,0,0,0,0,192.168.1.118,10.0.0.12,TCP,BENIGN
80,45036,13,19,4810,14706,915,35,370.0,10.3,350,58,774.0,5.49,433246.02,710.38,4503.6,2251.8,45036,0,45036,3464.31,10.0,45036,0,45036,2370.32,10.0,45036,0,0,0,0,0,260,380,288.59,421.79,0,1500,609.88,15.0,225.0,0,1,0,0,1,0,0,0,1.46,609.88,370.0,774.0,260,0,0,0,0,0,0,13,4810,19,14706,14900,43054,12,20,0,0,0,0,0,0,0,0,192.168.1.62,10.0.0.12,TCP,BENIGN
80,52,905,2,677845,32,1235,26,749.0,29.73,577,42,16.0,38.94,10933500000.0,14629032.26,5.2,2.6,52,0,52,0.06,10.0,52,0,52,26.0,10.0,52,0,0,0,0,0,18100,40,14596774.19,32258.06,0,1500,747.38,15.0,225.0,0,0,0,0,1,0,0,0,0.0,747.38,749.0,16.0,18100,0,0,0,0,0,0,905,677845,2,32,52684,60017,904,20,0,0,0,0,0,0,0,0,172.16.213.196,10.0.0.1,TCP,DDoS
80,134,653,2,860001,44,833,30,1317.0,29.85,132,22,22.0,14.0,5972534722.22,4548611.11,13.4,6.7,134,0,134,0.21,10.0,134,0,134,67.0,10.0,134,0,0,0,0,0,13060,40,4534722.22,13888.89,0,1500,1313.05,15.0,225.0,0,0,0,0,1,0,0,0,0.0,1313.05,1317.0,22.0,13060,0,0,0,0,0,0,653,860001,2,44,9307,49609,652,20,0,0,0,0,0,0,0,0,172.16.34.4,10.0.0.5,TCP,DDoS
53,29478,26,13,7852,16315,1025,64,302.0,11.86,1359,5,1255.0,36.63,819553.72,1322.57,2947.8,1473.9,29478,0,29478,1133.77,10.0,29478,0,29478,2267.54,10.0,29478,0,0,0,0,0,520,260,881.71,440.86,0,1500,619.67,15.0,225.0,0,1,0,0,1,0,0,0,0.5,619.67,302.0,1255.0,520,0,0,0,0,0,0,26,7852,13,16315,60555,57818,25,20,0,0,0,0,0,0,0,0,192.168.1.31,10.0.0.3,TCP,BENIGN
80,659,131,0,129690,0,1008,9,990.0,45.06,759,18,0,4.22,193856502.24,195814.65,65.9,32.95,659,0,659,5.03,10.0,659,0,659,659.0,10.0,659,0,0,0,0,0,2620,0,195814.65,0.0,0,1500,990.0,15.0,225.0,0,1,0,0,1,0,0,0,0.0,990.0,990.0,0,2620,0,0,0,0,0,0,131,129690,0,0,19023,41915,130,20,0,0,0,0,0,0,0,0,172.16.126.183,10.0.0.15,TCP,DDoS
80,391,711,4,569511,232,334,27,801.0,22.07,567,52,58.0,17.61,1420805486.28,1783042.39,39.1,19.55,391,0,391,0.55,10.0,391,0,391,97.75,10.0,391,0,0,0,0,0,14220,80,1773067.33,9975.06,0,1500,796.84,15.0,225.0,0,1,0,0,1,0,0,0,0.01,796.84,801.0,58.0,14220,0,0,0,0,0,0,711,569511,4,232,30720,27131,710,20,0,0,0,0,0,0,0,0,172.16.204.180,10.0.0.11,TCP,DDoS
53,20581,23,10,5313,3520,237,11,231.0,41.76,290,55,352.0,5.73,428973.82,1602.64,2058.1,1029.05,20581,0,20581,894.83,10.0,20581,0,20581,2058.1,10.0,20581,0,0,0,0,0,460,200,1116.99,485.65,0,1500,267.67,15.0,225.0,0,1,0,0,1,0,0,0,0.43,267.67,231.0,352.0,460,0,0,0,0,0,0,23,5313,10,3520,49417,25421,22,20,0,0,0,0,0,0,0,0,192.168.1.26,10.0.0.11,UDP,BENIGN
21,158738,45,45,6030,3645,824,54,134.0,43.54,205,36,81.0,30.42,60945.65,566.94,15873.8,7936.9,158738,0,158738,3527.51,10.0,158738,0,158738,3527.51,10.0,158738,0,0,0,0,0,900,900,283.47,283.47,0,1500,107.5,15.0,225.0,0,1,0,0,1,0,0,0,1.0,107.5,134.0,81.0,900,0,0,0,0,0,0,45,6030,45,3645,24045,7789,44,20,0,0,0,0,0,0,0,0,192.168.10.152,10.0.0.2,TCP,FTP-Patator
80,673,593,1,810631,13,670,28,1367.0,40.55,1248,3,13.0,30.84,1186887262.08,869692.53,67.3,33.65,673,0,673,1.13,10.0,673,0,673,673.0,10.0,673,0,0,0,0,0,11860,20,868228.4,1464.13,0,1500,1364.72,15.0,225.0,0,1,1,0,1,0,0,0,0.0,1364.72,1367.0,13.0,11860,0,0,0,0,0,0,593,810631,1,13,44111,55359,592,20,0,0,0,0,0,0,0,0,172.16.30.196,10.0.0.5,TCP,DDoS
80,280,819,2,693693,88,1259,51,847.0,4.41,1396,3,44.0,5.5,2392348275.86,2831034.48,28.0,14.0,280,0,280,0.34,10.0,280,0,280,140.0,10.0,280,0,0,0,0,0,16380,40,2824137.93,6896.55,0,1500,845.04,15.0,225.0,0,0,0,0,1,0,0,0,0.0,845.04,847.0,44.0,16380,0,0,0,0,0,0,819,693693,2,88,35765,15098,818,20,0,0,0,0,0,0,0,0,172.16.223.37,10.0.0.6,TCP,DDoS
443,24351,11,25,2266,30050,207,19,206.0,8.71,1365,6,1202.0,34.02,1326546.53,1477.77,2435.1,1217.55,24351,0,24351,2213.73,10.0,24351,0,24351,974.04,10.0,24351,0,0,0,0,0,220,500,451.54,1026.23,0,1500,897.67,15.0,225.0,0,1,0,0,1,0,0,0,2.27,897.67,206.0,1202.0,220,0,0,0,0,0,0,11,2266,25,30050,18832,30039,10,20,0,0,0,0,0,0,0,0,192.168.1.118,10.0.0.11,TCP,BENIGN
80,453,524,2,377280,192,680,62,720.0,26.82,731,5,96.0,11.81,815274298.06,1136069.11,45.3,22.65,453,0,453,0.86,10.0,453,0,453,226.5,10.0,453,0,0,0,0,0,10480,40,1131749.46,4319.65,0,1500,717.63,15.0,225.0,0,0,1,0,1,0,0,0,0.0,717.63,720.0,96.0,10480,0,0,0,0,0,0,524,377280,2,192,65516,40277,523,20,0,0,0,0,0,0,0,0,172.16.111.29,10.0.0.20,TCP,DDoS
443,9093,26,10,4888,7110,115,63,188.0,37.6,459,16,711.0,19.63,1318027.02,3954.74,909.3,454.65,9093,0,9093,349.73,10.0,9093,0,9093,909.3,10.0,9093,0,0,0,0,0,520,200,2856.2,1098.54,0,1500,333.28,15.0,225.0,0,1,0,0,1,0,0,0,0.38,333.28,188.0,711.0,520,0,0,0,0,0,0,26,4888,10,7110,47115,16080,25,20,0,0,0,0,0,0,0,0,192.168.1.54,10.0.0.10,TCP,BENIGN
80,26122,29,25,1769,23325,1041,9,61.0,43.24,1279,54,933.0,29.1,960278.59,2066.43,2612.2,1306.1,26122,0,26122,900.76,10.0,26122,0,26122,1044.88,10.0,26122,0,0,0,0,0,580,500,1109.75,956.68,0,1500,464.7,15.0,225.0,0,1,0,0,1,0,0,0,0.86,464.7,61.0,933.0,580,0,0,0,0,0,0,29,1769,25,23325,47497,42952,28,20,0,0,0,0,0,0,0,0,192.168.1.215,10.0.0.12,TCP,BENIGN
80,21384,7,27,2492,26514,280,55,356.0,42.38,598,55,982.0,29.85,1355800.69,1589.23,2138.4,1069.2,21384,0,21384,3054.86,10.0,21384,0,21384,792.0,10.0,21384,0,0,0,0,0,140,540,327.19,1262.04,0,1500,853.12,15.0,225.0,0,1,0,0,1,0,0,0,3.86,853.12,356.0,982.0,140,0,0,0,0,0,0,7,2492,27,26514,35338,6154,6,20,0,0,0,0,0,0,0,0,192.168.1.31,10.0.0.13,UDP,BENIGN
443,21927,26,7,2054,7595,1186,24,79.0,45.39,815,44,1085.0,36.64,439850.48,1504.31,2192.7,1096.35,21927,0,21927,843.35,10.0,21927,0,21927,3132.43,10.0,21927,0,0,0,0,0,520,140,1185.21,319.1,0,1500,292.39,15.0,225.0,0,1,0,0,1,0,0,0,0.27,292.39,79.0,1085.0,520,0,0,0,0,0,0,26,2054,7,7595,54670,43299,25,20,0,0,0,0,0,0,0,0,192.168.1.81,10.0.0.11,TCP,BENIGN
21,43389,26,22,2444,1958,1442,9,94.0,9.68,1386,63,89.0,23.73,101430.91,1106.02,4338.9,2169.45,43389,0,43389,1668.81,10.0,43389,0,43389,1972.23,10.0,43389,0,0,0,0,0,520,440,599.09,506.92,0,1500,91.71,15.0,225.0,0,1,0,0,1,0,0,0,0.85,91.71,94.0,89.0,520,0,0,0,0,0,0,26,2444,22,1958,37944,50799,25,20,0,0,0,0,0,0,0,0,192.168.10.197,10.0.0.4,TCP,FTP-Patator
80,659,750,4,622500,320,1060,56,830.0,31.94,662,7,80.0,18.25,930971599.4,1127055.31,65.9,32.95,659,0,659,0.88,10.0,659,0,659,164.75,10.0,659,0,0,0,0,0,15000,80,1121076.23,5979.07,0,1500,826.02,15.0,225.0,0,1,0,0,1,0,0,0,0.01,826.02,830.0,80.0,15000,0,0,0,0,0,0,750,622500,4,320,5862,21342,749,20,0,0,0,0,0,0,0,0,172.16.113.18,10.0.0.19,TCP,DDoS
8080,18913,4,22,1928,4928,1047,5,482.0,23.04,1270,24,224.0,16.75,362310.42,1373.99,1891.3,945.65,18913,0,18913,4728.25,10.0,18913,0,18913,859.68,10.0,18913,0,0,0,0,0,80,440,211.38,1162.61,0,1500,263.69,15.0,225.0,0,1,0,0,1,0,0,0,5.5,263.69,482.0,224.0,80,0,0,0,0,0,0,4,1928,22,4928,32170,33857,3,20,0,0,0,0,0,0,0,0,192.168.1.11,10.0.0.2,UDP,BENIGN
80,22607,24,4,7152,5452,180,31,298.0,35.67,999,20,1363.0,18.83,557279.92,1238.01,2260.7,1130.35,22607,0,22607,941.96,10.0,22607,0,22607,5651.75,10.0,22607,0,0,0,0,0,480,80,1061.15,176.86,0,1500,450.14,15.0,225.0,0,1,0,0,1,0,0,0,0.17,450.14,298.0,1363.0,480,0,0,0,0,0,0,24,7152,4,5452,61157,19539,23,20,0,0,0,0,0,0,0,0,192.168.1.17,10.0.0.15,TCP,BENIGN
80,41445,22,12,1606,8580,1242,49,73.0,14.92,1444,19,715.0,17.33,245712.22,820.17,4144.5,2072.25,41445,0,41445,1883.86,10.0,41445,0,41445,3453.75,10.0,41445,0,0,0,0,0,440,240,530.7,289.47,0,1500,299.59,15.0,225.0,0,1,0,0,1,0,0,0,0.55,299.59,73.0,715.0,440,0,0,0,0,0,0,22,1606,12,8580,39190,44490,21,20,0,0,0,0,0,0,0,0,192.168.1.200,10.0.0.11,TCP,BENIGN
53,8550,21,24,1743,16176,1417,42,83.0,40.85,1472,11,674.0,32.66,2093341.12,5257.01,855.0,427.5,8550,0,8550,407.14,10.0,8550,0,8550,356.25,10.0,8550,0,0,0,0,0,420,480,2453.27,2803.74,0,1500,398.2,15.0,225.0,0,1,0,0,1,0,0,0,1.14,398.2,83.0,674.0,420,0,0,0,0,0,0,21,1743,24,16176,28748,34324,20,20,0,0,0,0,0,0,0,0,192.168.1.91,10.0.0.10,UDP,BENIGN
443,14137,12,26,3456,11258,381,19,288.0,4.78,307,64,433.0,38.77,1040079.17,2686.08,1413.7,706.85,14137,0,14137,1178.08,10.0,14137,0,14137,543.73,10.0,14137,0,0,0,0,0,240,520,848.24,1837.85,0,1500,387.21,15.0,225.0,0,1,0,0,1,0,0,0,2.17,387.21,288.0,433.0,240,0,0,0,0,0,0,12,3456,26,11258,55730,49407,11,20,0,0,0,0,0,0,0,0,192.168.1.94,10.0.0.10,TCP,BENIGN
21,167013,18,48,2628,4272,470,21,146.0,36.34,189,52,89.0,18.85,41311.68,395.16,16701.3,8350.65,167013,0,167013,9278.5,10.0,167013,0,167013,3479.44,10.0,167013,0,0,0,0,0,360,960,107.77,287.39,0,1500,104.55,15.0,225.0,0,1,0,0,1,0,0,0,2.67,104.55,146.0,89.0,360,0,0,0,0,0,0,18,2628,48,4272,48158,16566,17,20,0,0,0,0,0,0,0,0,192.168.10.120,10.0.0.11,TCP,FTP-Patator
22,245367,34,54,5474,13932,1060,24,161.0,19.02,1268,56,258.0,23.62,79086.47,358.63,24536.7,12268.35,245367,0,245367,7216.68,10.0,245367,0,245367,4543.83,10.0,245367,0,0,0,0,0,680,1080,138.56,220.07,0,1500,220.52,15.0,225.0,0,1,0,0,1,0,0,0,1.59,220.52,161.0,258.0,680,0,0,0,0,0,0,34,5474,54,13932,19466,51995,33,20,0,0,0,0,0,0,0,0,192.168.12.200,10.0.0.10,TCP,SSH-Patator
443,13187,27,21,2970,11592,1413,61,110.0,43.83,1235,13,552.0,35.86,1103432.6,3637.19,1318.7,659.35,13187,0,13187,488.41,10.0,13187,0,13187,627.95,10.0,13187,0,0,0,0,0,540,420,2045.92,1591.27,0,1500,303.38,15.0,225.0,0,1,0,0,1,0,0,0,0.78,303.38,110.0,552.0,540,0,0,0,0,0,0,27,2970,21,11592,34810,56782,26,20,0,0,0,0,0,0,0,0,192.168.1.137,10.0.0.14,TCP,BENIGN
8080,29546,30,18,3450,16830,554,57,115.0,44.35,154,53,935.0,3.61,686155.1,1624.04,2954.6,1477.3,29546,0,29546,984.87,10.0,29546,0,29546,1641.44,10.0,29546,0,0,0,0,0,600,360,1015.02,609.01,0,1500,422.5,15.0,225.0,0,1,0,0,1,0,0,0,0.6,422.5,115.0,935.0,600,0,0,0,0,0,0,30,3450,18,16830,33899,25507,29,20,0,0,0,0,0,0,0,0,192.168.1.23,10.0.0.6,TCP,BENIGN
443,1947,12,5,5628,6855,399,17,469.0,2.88,1067,17,1371.0,38.18,6378640.78,8686.77,194.7,97.35,1947,0,1947,162.25,10.0,1947,0,1947,389.4,10.0,1947,0,0,0,0,0,240,100,6131.83,2554.93,0,1500,734.29,15.0,225.0,0,1,0,0,1,0,0,0,0.42,734.29,469.0,1371.0,240,0,0,0,0,0,0,12,5628,5,6855,31743,30399,11,20,0,0,0,0,0,0,0,0,192.168.1.22,10.0.0.12,UDP,BENIGN
80,20,362,1,490510,19,586,38,1355.0,6.97,588,53,19.0,32.31,16350966666.67,12100000.0,2.0,1.0,20,0,20,0.06,10.0,20,0,20,20.0,10.0,20,0,0,0,0,0,7240,20,12066666.67,33333.33,0,1500,1351.32,15.0,225.0,0,1,0,0,1,0,0,0,0.0,1351.32,1355.0,19.0,7240,0,0,0,0,0,0,362,490510,1,19,41816,30957,361,20,0,0,0,0,0,0,0,0,172.16.199.74,10.0.0.3,TCP,DDoS
80,41515,18,20,2934,6680,979,0,163.0,31.13,592,53,334.0,10.18,231523.18,915.11,4151.5,2075.75,41515,0,41515,2306.39,10.0,41515,0,41515,2075.75,10.0,41515,0,0,0,0,0,360,400,433.47,481.64,0,1500,253.0,15.0,225.0,0,1,0,0,1,0,0,0,1.11,253.0,163.0,334.0,360,0,0,0,0,0,0,18,2934,20,6680,44792,6610,17,20,0,0,0,0,0,0,0,0,192.168.1.216,10.0.0.16,UDP,BENIGN
80,25688,29,17,1798,22797,864,32,62.0,37.62,831,8,1341.0,17.9,957078.37,1790.02,2568.8,1284.4,25688,0,25688,885.79,10.0,25688,0,25688,1511.06,10.0,25688,0,0,0,0,0,580,340,1128.49,661.53,0,1500,534.67,15.0,225.0,0,1,0,0,1,0,0,0,0.59,534.67,62.0,1341.0,580,0,0,0,0,0,0,29,1798,17,22797,49034,44063,28,20,0,0,0,0,0,0,0,0,192.168.1.94,10.0.0.3,UDP,BENIGN
80,753,874,2,555864,10,458,59,636.0,49.06,1080,23,5.0,40.76,728537352.56,1148099.61,75.3,37.65,753,0,753,0.86,10.0,753,0,753,376.5,10.0,753,0,0,0,0,0,17480,40,1145478.37,2621.23,0,1500,634.56,15.0,225.0,0,1,1,0,1,0,0,0,0.0,634.56,636.0,5.0,17480,0,0,0,0,0,0,874,555864,2,10,5135,47926,873,20,0,0,0,0,0,0,0,0,172.16.209.165,10.0.0.19,TCP,DDoS
